node_id,lat,lon,stop_count,in_degree_weighted,out_degree_weighted,betweenness,closeness,eigenvector
1139,20.643965,-103.407565,10,11,10,0.00604687059732044,0.02817600605594214,0.01137467373027338
1140,20.640932727272727,-103.40955181818181,11,11,11,0.00620905631928936,0.027889517443325518,0.00624090278010358
1141,20.631115,-103.41608,10,15,11,0.00186522077595133,0.027404906459497683,0.029884800619271068
1142,20.63954,-103.41069999999999,5,5,5,0.0016909688441398044,0.027249235996632815,0.0026942687792534145
1143,20.63733,-103.41217000000002,5,5,5,0.0016903457065422988,0.026459282241941696,0.001163469747447752
1144,20.635759999999998,-103.41300000000001,10,10,10,0.00190062632126414,0.02684523759439709,0.005124346115875829
1145,20.632604999999998,-103.41508999999999,10,11,11,0.0017827683420268581,0.02710661100485689,0.01810175288655525
1146,20.63414,-103.41388000000002,5,6,6,0.0031501871508800797,0.0268460284740338,0.010987774895554199
1147,20.63861,-103.41092,5,6,5,0.0034956886242606044,0.026162348966599788,0.0030855938084092963
1148,20.65216,-103.39447,1,1,1,0.000525304994697099,0.02790924279898807,0.0008046931840199687
1149,20.64983,-103.39367,1,1,1,0.0005246818570995936,0.027032114188542202,7.011812872650872e-05
1150,20.64751,-103.39341999999999,2,2,3,0.001735834751160197,0.028240124129598154,6.647220832560317e-06
1151,20.64737,-103.39151,1,1,1,0.0,0.027597724883849203,5.792738130212623e-07
1152,20.647589999999997,-103.38709666666666,3,4,3,0.0037539225095541153,0.030546710970598294,2.9437447820043404e-07
1153,20.66082,-103.3836,1,1,1,0.0020697798545506207,0.02990022118660211,2.966529809456939e-05
1154,20.66286,-103.38389,1,1,1,0.0020691567169531153,0.029067028901071983,2.585450065148305e-06
1155,20.6653,-103.38441,1,1,1,0.00206853357935561,0.02819827171344901,2.2534195512001782e-07
1156,20.669964,-103.38445199999998,5,7,5,0.01801583887368748,0.032340150658351496,9.895718192262724e-08
1157,20.672615,-103.38567333333333,6,4,6,0.016106611365282006,0.03259276434039371,4.844381197457357e-08
1158,20.67569,-103.3887,1,1,1,0.0006599593646307779,0.03196601037847256,3.119613301585943e-08
1159,20.67704,-103.39049,1,1,1,0.0006593362270332724,0.03098187512252694,2.7183038792666725e-09
1160,20.67882,-103.39283,1,1,2,0.000658713089435767,0.029950187873441485,2.3687367540894823e-10
1161,20.67777,-103.41554,1,1,1,5.1210580740448344e-05,0.02563386729760233,1.4995093869476255e-12
1162,20.678763333333332,-103.420665,6,7,7,0.010416169808847443,0.02658494070047889,3.268972456188038e-10
1163,20.676665,-103.42962,2,3,3,0.0055092161484182325,0.024859051204279763,8.226594844057094e-13
1164,20.671315,-103.430905,2,3,3,0.0022451647638121563,0.024231556015826654,8.097707866422526e-14
1165,20.66626,-103.19982999999999,2,1,1,0.00023446968327955276,0.016280233120072495,1.1162926942393916e-28
1166,20.663035,-103.200355,2,2,2,0.0009389550616957205,0.01676816505026427,6.811549305247592e-27
1167,20.6662225,-103.215855,4,2,2,0.011678165065977242,0.018556145509310135,3.186605957850123e-24
1168,20.67055,-103.22421,1,1,2,0.006060749571083062,0.017614046402956506,5.22228453560735e-26
1169,20.670205000000003,-103.225505,2,3,4,0.011757360189732936,0.019720348315976268,1.943916510620378e-22
1170,20.66977,-103.2286,2,2,2,0.009056172002291786,0.020201208100923237,1.5184355546666457e-21
1171,20.626795,-103.25406,2,4,2,0.0011420412696099985,0.02363772521213109,1.4125941573091843e-17
1172,20.638822,-103.25297028571427,7,6,6,0.0043530693095556105,0.024488488261921307,4.053788663439761e-17
1173,20.641713250000002,-103.252735,8,6,6,0.004449032499571451,0.024084639389160986,1.8627971688703775e-17
1174,20.6458,-103.25356,2,2,2,0.0,0.024250046418759646,1.340259567555909e-18
1175,20.647141666666666,-103.25338333333333,6,6,6,0.005461744393262817,0.024598808943236843,2.5029860526803092e-18
1176,20.649745,-103.25313666666666,6,7,6,0.006217100459184431,0.024933385664332494,1.070908773110026e-18
1177,20.65153,-103.25285,1,1,2,0.0013924859349346912,0.024359845100454955,1.3709392101316174e-19
1178,20.65312666666667,-103.25270333333333,3,3,3,0.0018137835997208795,0.02506326903409549,3.5512145645565716e-20
1179,20.658913333333334,-103.25095700000001,6,6,7,0.024593371560747816,0.02706444881586173,1.1169570584098064e-19
1180,20.659107249999998,-103.25325624999999,8,11,8,0.046128497090683854,0.02745761446059079,1.0062912883411707e-19
1181,20.66088,-103.2529,1,1,1,0.008065524844439363,0.02692170211140436,1.288182948981397e-20
1182,20.667098,-103.253902,5,3,3,0.012609274258831644,0.02586236000640798,6.537813072915799e-21
1183,20.683630000000004,-103.25799666666666,3,3,3,0.0030788662204019553,0.02307374902489687,7.6811021491656e-23
1184,20.6692,-103.2207,1,1,1,0.006312157267240263,0.019128946369318226,2.488534570839775e-23
1185,20.660715,-103.20574500000001,2,3,3,0.010056024601925541,0.017402513736001223,5.309672390498205e-26
1186,20.66518,-103.19977,1,1,1,0.00023509282087705823,0.01649300828537293,8.71990981026844e-28
1187,20.684453333333334,-103.24598666666667,3,5,3,0.0038848097294665114,0.021461411356065843,6.057457950961374e-23
1188,20.68471,-103.25853,1,1,1,0.0022118552267818645,0.019519946807241,5.083333818210033e-25
1189,20.67932,-103.25789,2,3,3,0.0010649421541368235,0.023855063336530775,5.678033933384371e-22
1190,20.674104999999997,-103.25735499999999,2,4,3,0.0030967389396758618,0.024663139781042547,7.353627472339238e-22
1191,20.671456666666664,-103.25653666666665,3,3,3,0.011867797166672652,0.025398069032411635,9.922906301300383e-22
1192,20.669649999999997,-103.255665,2,3,2,0.0001850152175866198,0.02518225355718832,9.922906301300383e-22
1193,20.656156,-103.24756333333333,6,6,6,0.02037481499894463,0.026343581023128875,1.2431856435052666e-19
1194,20.64836,-103.25329,1,1,1,0.0,0.024399882209736424,1.3709392101316174e-19
1195,20.644457666666668,-103.25374166666666,6,6,6,0.004693698979901093,0.024336388453137785,7.966460516599448e-18
1196,20.62707,-103.24943,1,2,1,0.00023446968327955276,0.023224455346718156,1.7856454786448034e-17
1197,20.6308,-103.28276,1,1,2,0.0033007881784226484,0.02844521128450065,7.042285392458405e-16
1198,20.63308,-103.279905,2,3,4,0.0010830131444644817,0.028619219378265847,7.165174952002341e-16
1199,20.638455,-103.27802,4,4,4,0.00398972344133743,0.02808165820414786,2.5718876128442815e-17
1200,20.608130000000003,-103.15930499999999,2,1,3,0.00023514946974955873,0.014284875538433911,1.1644084086208052e-30
1201,20.609565,-103.166515,2,3,2,0.0007045986761611687,0.01472481320607995,9.095775085079931e-30
1202,20.612915,-103.17232,2,2,2,0.0011738212870827768,0.015157536930593962,6.872286086405349e-29
1203,20.61551,-103.18388,2,2,2,0.0016428173025143829,0.015896510180365284,5.277335683347315e-28
1204,20.617985,-103.192005,2,2,2,0.002111586722455987,0.01655704480752893,4.053679018110136e-27
1205,20.620579999999997,-103.19700499999999,2,2,2,0.002580129546907589,0.017051349140786865,3.113773153859302e-26
1206,20.62115,-103.199435,2,3,3,0.0030485024247416895,0.017350009731985017,2.391806534573858e-25
1207,20.621270000000003,-103.203965,2,2,2,2.0960082825183504e-06,0.017374845280048432,5.781296973220251e-26
1208,20.623745,-103.206485,2,2,2,0.000469902397391614,0.017811716404221294,2.1242908353078683e-25
1209,20.62489,-103.20738,2,2,2,0.0009375388398832081,0.018082322520492317,1.6015991384187406e-24
1210,20.623575,-103.211415,2,2,2,0.0028128997640121268,0.018389279461879453,1.7794330774739735e-24
1211,20.6238,-103.21443,1,2,1,0.0025724253002475214,0.01802177312880204,2.5841235814837966e-25
1212,20.62384,-103.21667,2,2,3,0.007023837052463993,0.018970002579638948,1.2298732004658067e-23
1213,20.61836,-103.22982,1,1,1,0.003973578512674788,0.01764904824352134,1.574404964305019e-24
1214,20.62063,-103.23457,1,1,2,0.003972955375077283,0.017134639092238082,2.015468311635781e-25
1215,20.62251,-103.23712,1,2,2,0.005523378366543357,0.021612777816883887,5.847464900964027e-21
1216,20.623559999999998,-103.236875,2,2,2,0.005522755228945852,0.021271830548360453,1.4970235203221331e-21
1217,20.62318,-103.23876,1,2,2,0.00199772248872999,0.022036398586641227,3.7996406853252357e-20
1218,20.62075,-103.23939,1,1,2,0.00199200095260744,0.02153307957227067,4.864165571032343e-21
1219,20.6192,-103.24246,1,2,3,0.005393085959792216,0.020993350929596387,1.6072260693888034e-21
1220,20.6185,-103.2525175,4,4,6,0.004938337135794485,0.023130586999282048,1.740017826400432e-18
1221,20.61814,-103.2580775,4,6,5,0.0058029405523333044,0.023883928761442286,7.45340410416568e-19
1222,20.62866,-103.265675,2,6,4,0.012081420064872022,0.02647144371723053,1.2028137805781827e-16
1223,20.636245000000002,-103.27374,2,4,3,0.0017324358188101673,0.0268382974278831,2.601868008904567e-19
1224,20.630793333333333,-103.28066166666667,6,8,7,0.01589162322925538,0.029258689524806102,8.365076032402204e-15
1225,20.627692500000002,-103.2856475,8,8,6,0.010983763186866162,0.030221363801868333,3.120694674205673e-14
1226,20.62305,-103.28399,2,3,1,0.00042243064223619836,0.02987779996303499,1.5448744399901233e-14
1227,20.631475000000002,-103.28511499999999,2,2,3,0.0018469231901336698,0.029456025674282682,5.254389519831728e-15
1228,20.6253,-103.2623,1,2,2,0.005725643165806378,0.025463963008040765,1.0304832842597497e-17
1229,20.62163,-103.25885,1,1,3,0.0047847620424456404,0.024395614475144246,8.765338860305638e-19
1230,20.61827,-103.256055,2,2,2,0.0005709356614962485,0.023538198543186433,3.093396375582754e-19
1231,20.618703333333332,-103.24902333333334,3,5,4,0.004835774352132337,0.02293831219620309,1.824607723697017e-18
1232,20.61902,-103.24533500000001,2,2,2,0.00576470256339547,0.02275493045787119,1.3805656100213792e-18
1233,20.62008,-103.23785,1,2,1,0.0020645115094080745,0.021385981332978338,2.360909582938663e-20
1234,20.6204,-103.23335,1,1,1,0.004218754832856935,0.02131745550782005,5.8474390998924795e-21
1235,20.61974,-103.23225,1,1,1,0.00421813169525943,0.020949682835399448,7.485084572187498e-22
1236,20.61866,-103.23077,1,1,1,0.0042175085576619245,0.02055865987275452,9.581637020625581e-23
1237,20.59893,-103.16895,1,1,0,0.0,0.012522748486456552,1.4906343126005195e-31
1238,20.73015,-103.32477,1,1,1,0.001537308777482209,0.0204238690646924,1.4590597733707827e-24
1239,20.729576666666663,-103.32720888888889,9,3,3,0.005224691521397241,0.025139163034885358,9.35888809658133e-19
1240,20.723172499999997,-103.3303925,4,5,6,0.005994659219832483,0.028301861596881427,1.1065347282337303e-17
1241,20.7140575,-103.330615,4,4,4,0.004433482384070065,0.02881595200706203,1.5758286903618474e-17
1242,20.710527499999998,-103.33121750000001,4,5,7,0.010467572995754394,0.029852586816345637,6.763510416894838e-17
1243,20.707863333333332,-103.33167666666668,3,3,3,0.029460359441627924,0.03192828632720532,4.161225623365431e-17
1244,20.706,-103.33202,1,2,1,0.0005790647747000697,0.030992611451049167,9.524552517273763e-18
1245,20.70421,-103.3323,1,1,1,0.0005784416371025642,0.03014354239715758,8.304689091112471e-19
1246,20.70077,-103.33289,1,1,1,0.0005778184995050588,0.029009400628607355,7.241960019638359e-20
1247,20.692945,-103.342435,2,4,4,0.0029660499908172175,0.03424126811867641,6.269032555196253e-15
1248,20.69161,-103.34372,2,3,3,0.0017152145615700167,0.03320657437587154,4.6970469492828906e-15
1249,20.68563,-103.34633,1,2,1,0.0010970337404083545,0.03171775605964581,2.037875986812902e-14
1250,20.68509,-103.34541,1,3,2,0.0006384611175168397,0.03259864596356541,6.664190595252157e-13
1251,20.68853,-103.34566,1,2,2,0.00042073117606118346,0.03175144737093839,2.037875986812902e-14
1252,20.69465,-103.33726666666666,3,3,3,0.003050966650695461,0.032557010756536026,7.799870797706704e-17
1253,20.697557500000002,-103.3308225,4,6,4,0.005241729613949641,0.03190889898978203,4.809804052353866e-15
1254,20.70076,-103.32942,1,1,1,0.0005011725750118877,0.030593221125061406,4.190631359601085e-16
1255,20.70307,-103.32998,1,1,1,0.0005005494374143823,0.029484077700795353,3.651360798949538e-17
1256,20.70469,-103.32998,1,1,1,0.0004999262998168769,0.028631258806408155,3.1816508970479567e-18
1257,20.70776,-103.32832,1,1,2,0.003555084967077375,0.03100683262951322,3.5446659894697897e-17
1258,20.71209,-103.32736,1,1,1,0.0020696948812418702,0.02961378969287568,3.0886604451869703e-18
1259,20.713659999999997,-103.327342,5,4,3,0.005153262958061367,0.02908007022337111,4.1990605750887675e-17
1260,20.72527,-103.33009,1,2,1,0.0036747783697836725,0.026443854516847644,1.3382462012367374e-15
1261,20.73307,-103.31132,1,1,0,0.0,0.02132536453591278,9.287256492015237e-19
1262,20.673105,-103.2751275,4,3,3,0.005152073331738856,0.02697141291411189,8.855901501883597e-24
1263,20.67904,-103.2741075,4,4,3,0.0034701399827628807,0.026122954444240128,2.32845359037967e-23
1264,20.682573333333334,-103.27185000000001,3,2,2,0.00178528921685313,0.025055293008215088,9.869678470900903e-24
1265,20.690475,-103.272865,2,3,2,0.0011668251513289654,0.024065727024676187,4.842776776858469e-24
1266,20.62914,-103.34613999999999,2,2,2,0.0055007471419794085,0.0312830841097277,1.0668858516856636e-12
1267,20.629495,-103.342815,2,2,2,0.005282535685107498,0.030377220654157575,9.245857489300124e-14
1268,20.62961,-103.33917,1,1,1,0.0027387463899089777,0.029195749960888494,8.013403747048658e-15
1269,20.629820000000002,-103.337695,2,2,2,0.004949723559167085,0.029038859631691907,1.427870769067233e-15
1270,20.62459,-103.32482,3,7,9,0.010292023804762606,0.029399308582143336,3.5384165336385224e-12
1271,20.69153,-103.27285,1,1,1,0.0004494521544189349,0.023615540544104502,6.198730644990372e-25
1272,20.64968,-103.30353,2,4,2,0.025886788059157884,0.03474071866812912,2.6544833847594554e-13
1273,20.650808,-103.300494,5,3,3,0.025953945297507223,0.033923532933178964,2.269439596121205e-14
1274,20.65332,-103.299875,2,2,2,0.025571499317777628,0.03344589114780135,1.924374051709842e-15
1275,20.6555375,-103.29958250000001,4,4,6,0.02787894007542533,0.0327521598129896,1.644626557450725e-16
1276,20.69382,-103.27289,1,1,2,0.0004488290168214295,0.023055614722873635,7.93468130813862e-26
1277,20.658002,-103.29901199999999,5,5,5,0.02267633594941603,0.03321149606508595,2.872807003595579e-17
1278,20.662346666666668,-103.29858,3,5,5,0.029749202601029204,0.03405922135448321,6.179899055296688e-18
1279,20.66135,-103.28995,1,1,1,0.0018416548449911236,0.030757314473870073,2.678019639615825e-20
1280,20.660256666666665,-103.27756666666666,3,4,6,0.012652525672985773,0.031007579006022027,3.8927148742528684e-19
1281,20.662805,-103.27704,2,2,3,0.008809551135860877,0.03007307748153764,4.961566974483154e-20
1282,20.664055,-103.276855,2,2,3,0.0077616036434742025,0.029359735699331188,6.366327285930675e-21
1283,20.665399999999998,-103.276675,2,3,2,0.007572623004812548,0.02878911592345419,8.206875652180668e-22
1284,20.668053333333333,-103.27618,3,2,2,0.005765297376556725,0.028133220587687587,1.0624778102997625e-22
1285,20.6708,-103.27561666666666,3,2,2,0.005438716626591365,0.02742497608562002,1.4674537661016704e-23
1286,20.693793333333335,-103.27612333333333,3,3,3,0.003226068315594494,0.02458151438010345,2.102043626742393e-25
1287,20.69384,-103.27775,1,1,2,0.0014624472924728038,0.024033617316108185,2.679098911901213e-26
1288,20.690505,-103.28443,2,2,2,0.0015825995510463555,0.025961420974590373,2.315899141552322e-23
1289,20.69129,-103.29291,1,2,1,0.003976467605172314,0.02663953663919793,1.1980200391578485e-22
1290,20.689813333333337,-103.30075333333333,6,12,8,0.024384960358818493,0.029975810913032735,2.4491438182526096e-19
1291,20.6911175,-103.30681916666667,12,10,9,0.03368318355182614,0.030514546352834467,1.1416763053083647e-18
1292,20.691991999999995,-103.311286,10,7,12,0.03812488379900029,0.031266800440083835,2.6292403512859356e-18
1293,20.692439999999998,-103.314595,2,2,2,0.014926722983954433,0.031019846610773966,6.65237127467074e-19
1294,20.692815,-103.31688,2,2,2,0.014888938185996603,0.0310348561483385,5.001343671024593e-18
1295,20.693345,-103.3202,2,2,2,0.015043929501157958,0.031299468365581284,5.670264590954979e-17
1296,20.69347888888889,-103.32316444444444,9,8,7,0.023968307901577342,0.03169748409662939,6.454283223612295e-16
1297,20.69532,-103.32621666666667,3,2,2,0.012097876562333416,0.03196968217283595,1.2139140371456467e-16
1298,20.696,-103.32767750000001,4,5,6,0.013241768361778431,0.03242428220805567,7.472861393310212e-16
1299,20.69878,-103.333145,2,2,2,0.002164902752957704,0.031039953928699276,4.1906945214238315e-16
1300,20.699426666666668,-103.33494333333333,3,4,4,0.002779118153044331,0.031140997105387782,3.746517916836406e-17
1301,20.70208,-103.34012,1,1,1,0.00024353350287963213,0.029860742444145626,3.1700673336911817e-19
1302,20.70274,-103.341965,2,2,2,0.0016461879104281622,0.032086885924916965,6.703595127795753e-18
1303,20.70344,-103.34316,1,1,1,0.0005010592772668867,0.03145737663312673,5.871241395485861e-19
1304,20.704435,-103.34570500000001,2,3,3,0.0020371784284265856,0.0332470580061967,7.631000611916795e-17
1305,20.706615,-103.35177999999999,2,2,2,0.003342783875903016,0.035125882933882115,4.946204043402738e-15
1306,20.70697,-103.35327,1,1,2,0.0014610310706602912,0.0342929982814834,4.328167115018884e-16
1307,20.70745,-103.358225,2,4,2,0.001254489281523483,0.03487247593027085,1.473438712830248e-14
1308,20.70783,-103.36005,1,1,2,0.000567451755837468,0.0341108423187603,1.3563909042836356e-15
1309,20.704085,-103.364865,2,2,1,0.0004991615400381202,0.03207512312933478,1.151338862010006e-14
1310,20.701140000000002,-103.36698,2,2,2,0.0005691228975762327,0.03117331169827487,5.2509657775633216e-14
1311,20.699044999999998,-103.36914999999999,2,2,2,0.0006961579941585948,0.030660728620410835,5.908355419450406e-13
1312,20.696745,-103.37227999999999,2,5,5,0.0017530843328365981,0.03097779094927828,6.725422617401368e-12
1313,20.69416125,-103.3738525,8,11,11,0.013694519368872645,0.0319529831473978,3.209201515771493e-11
1314,20.692243333333334,-103.37581999999999,3,3,3,0.005409032617401106,0.0312954433408263,8.391915251450841e-12
1315,20.689767142857143,-103.37733285714286,7,7,7,0.01205022919567325,0.03136358605772722,2.442424755308843e-10
1316,20.685878,-103.37986800000002,5,5,5,0.005416000428718667,0.03143492967463003,4.0630978713663724e-10
1317,20.681665,-103.38256125000001,8,6,6,0.012003867758418843,0.03260344524751969,7.379597959087885e-09
1318,20.673025000000003,-103.38833,8,9,7,0.009593996397811494,0.032081978134008,1.2174958643885556e-06
1319,20.66971,-103.39063800000001,5,5,7,0.0043328173376366835,0.031028096928921854,7.649142646389283e-07
1320,20.667465,-103.39202,8,8,8,0.009244132961248432,0.030221285846572646,3.909780974218464e-06
1321,20.66541,-103.39359,4,5,4,0.005098143605118384,0.029243377577756472,1.3633300635053297e-06
1322,20.662487470400002,-103.39534533053288,7,7,8,0.005221468200551964,0.02888969354392869,1.7848367196491044e-05
1323,20.65730333333333,-103.39866999999998,12,9,9,0.008927239168480658,0.028327829175516475,0.000417439936704767
1324,20.654485,-103.40060500000001,8,9,9,0.00916612746381525,0.02801766343332435,0.0010785397093149274
1325,20.65193230769231,-103.40225461538463,13,10,10,0.01063052914238932,0.027815380720655696,0.0025744963457791877
1326,20.65078,-103.40327,4,4,5,0.001816559394473404,0.027190855908272478,0.0008967522589600523
1327,20.64392,-103.40041,1,2,2,0.0035272986951158814,0.027002757757006734,0.0023369120874275518
1328,20.64226,-103.399,1,1,1,0.0027346110222164414,0.02620520299867963,0.00020358426596023412
1329,20.64188,-103.39639,1,1,1,0.002733987884618936,0.02544248131577349,1.77366165060033e-05
1330,20.6418,-103.3924,2,2,3,0.0039485963599020695,0.030401292015243483,1.5728899307602124e-06
1331,20.640212499999997,-103.3847725,4,3,2,0.010428151045381298,0.03286612674490134,5.5619917153461e-08
1332,20.6393925,-103.38112000000001,4,3,4,0.013502655302600716,0.034073069810637895,5.767227109255981e-09
1333,20.63907,-103.37824499999999,2,4,3,0.013839149605253662,0.0353618544661678,1.0390430520694339e-08
1334,20.6612,-103.27939,1,2,1,0.0006173594125104049,0.03059978076668754,4.3086778860950134e-19
1335,20.66203,-103.281215,2,2,2,0.0016163622790566511,0.02979691375488002,5.417228213119259e-20
1336,20.69659,-103.3292,1,1,1,0.002244909843885904,0.031024125744422645,4.190631359601085e-16
1337,20.66249,-103.28563,2,3,3,0.12141535848369549,0.03311878999750856,3.221082120388462e-18
1338,20.690044999999998,-103.28294,2,2,2,0.0012870623832112681,0.0255552164301263,2.0118519460737404e-24
1339,20.6884,-103.27867,1,3,3,0.0014619941014927997,0.02500649607872983,1.8371986179730698e-25
1340,20.69372,-103.27994000000001,3,7,5,0.006864002258703844,0.02512437901424176,9.666093395478139e-26
1341,20.68348,-103.27283,1,1,1,0.0004981701847693614,0.022550326330717636,4.362164493437715e-27
1342,20.68081,-103.27282500000001,2,4,4,0.0026616472744358027,0.025731117722529194,7.709331295581801e-23
1343,20.66284,-103.28946,1,1,1,0.0012582281071085158,0.03123957434472837,8.583068219642121e-20
1344,20.6639128,-103.297806,5,6,7,0.16103614639926736,0.034417421911160116,3.254504965572398e-17
1345,20.64876,-103.30551,1,1,2,0.005063512261063081,0.033790707977042984,2.2345800526358348e-14
1346,20.63078,-103.31904,2,3,2,0.0009507946760483241,0.030572829635933958,7.425430143522655e-13
1347,20.62913,-103.32241333333333,3,4,3,0.0030417328844778804,0.02944652826462751,1.5977456569913025e-12
1348,20.62744,-103.32379,1,1,3,0.00015026113430756553,0.028761936384155785,1.3448886694079176e-13
1349,20.625595,-103.32777,2,3,2,0.0023612383035656725,0.028513416603591364,6.096267638472701e-13
1350,20.626686666666668,-103.33028333333334,3,5,4,0.0077833568105143925,0.029312158153274592,1.0269363705880097e-13
1351,20.62977,-103.34034,1,1,1,0.0022476856386384283,0.028183393902148877,1.2195697594795163e-16
1352,20.64232,-103.39482,1,1,1,0.0008371003889398288,0.029393249969942317,1.370480484464842e-07
1353,20.64909,-103.40397,4,5,5,0.005458996922946544,0.027457295781745352,0.0050503776445227026
1354,20.66049,-103.39642,4,4,4,0.005044383825115413,0.027625179251075563,6.648412611928435e-05
1355,20.66435,-103.39387,4,4,5,0.005887942185520299,0.028020299060994885,1.0455431653910179e-05
1356,20.67745,-103.3852,2,3,3,0.006880005565185234,0.03281402172325781,9.358839904757829e-08
1357,20.684140573424997,-103.38084851025499,4,4,4,0.006193670485518225,0.03178829856301127,1.9647124553416097e-09
1358,20.69104,-103.37621,2,3,3,0.005489921542444563,0.03105189837382044,6.386099462083408e-11
1359,20.70129,-103.33911,1,1,2,0.0009093560258142114,0.03085167480589906,5.871241395485861e-19
1360,20.65677,-103.45243749999999,4,4,6,0.0056030833301515546,0.02396545866104166,2.6404077604065926e-07
1361,20.65726,-103.45076,1,1,1,0.004124774353378612,0.023669094767562848,2.220156051977736e-08
1362,20.65844,-103.44863249999999,4,4,5,0.009463845613241605,0.024827882413261216,1.5438774315905108e-06
1363,20.66623,-103.45082500000001,2,3,2,0.004517492661988301,0.024202285163110706,8.708529962531737e-07
1364,20.67026,-103.45302000000001,2,3,2,0.004756380957322892,0.023999642933113654,7.902648534108042e-08
1365,20.67744,-103.45499,1,1,1,0.0029610365656009235,0.02276505974763293,6.6448496676105025e-09
1366,20.680441666666667,-103.45521333333333,3,5,5,0.022319542467450406,0.02372428323534574,6.506882416404992e-09
1367,20.682070000000003,-103.454775,2,2,3,0.0048267671814047584,0.023159496977991374,1.0942469340306011e-09
1368,20.68256,-103.45277,1,1,1,0.0013426349271342547,0.022683153981297634,9.200842371630012e-11
1369,20.68433,-103.44891,1,1,1,0.0013420117895367493,0.021978700981263505,7.736413829733338e-12
1370,20.67692,-103.41306,1,1,1,0.0,0.025156063107791594,1.5710292842735893e-11
1371,20.676225333333335,-103.40988333333333,3,3,3,0.00717990469620286,0.025242687133692713,3.2786496957790425e-11
1372,20.675641499999998,-103.40670999999999,4,6,4,0.00878023534434187,0.028834641004592716,6.751197451249591e-10
1373,20.675098333333334,-103.40383133333334,6,7,7,0.023495827980486956,0.029488547940290297,6.928121605990554e-09
1374,20.67428,-103.39515,1,1,1,0.0,0.027505438710073528,6.0375010581492e-10
1375,20.674246,-103.39193333333334,3,3,3,0.013596635782079038,0.026713291999567134,1.260116352456299e-09
1376,20.674459666666667,-103.38933133333332,6,7,7,0.03095009260768847,0.03235274680136192,9.569648978071551e-08
1377,20.67621,-103.36123,1,1,3,0.0037167042003212894,0.03676866829750467,1.17270777938332e-10
1378,20.674787499999997,-103.393308,4,4,4,0.01616813581740905,0.031221327121997097,2.501862017470349e-08
1379,20.676332666666667,-103.40861333333334,3,3,4,0.009466451461376629,0.028349041953636408,1.2663347355280498e-09
1380,20.68465,-103.44135,1,1,2,0.0009915818642486814,0.023934537777825025,5.451750181353878e-12
1381,20.6723,-103.45084,1,1,1,0.0008267902941447385,0.021434816409534267,4.750041413117664e-13
1382,20.675113000000003,-103.45529,2,3,4,0.019205553946098144,0.023967181554426877,6.899983199556682e-08
1383,20.67236,-103.46164,1,1,1,0.0005494940632548108,0.022851196289210236,5.8017702881011045e-09
1384,20.67101,-103.46153,1,1,1,0.0005488709256573054,0.022421078050243997,4.878349497501943e-10
1385,20.66433,-103.45629,1,1,1,0.0005482477880597999,0.021256892712906726,4.101900886753076e-11
1386,20.662390000000002,-103.45539500000001,2,2,1,0.0007418169853939946,0.022708469613492002,1.6269206098815356e-10
1387,20.66088,-103.45483,2,2,2,0.0011316745259424077,0.022985534607897592,1.893861327963765e-09
1388,20.657809999999998,-103.45373000000001,2,2,2,0.001562092659201176,0.023510905880594783,2.236080354842948e-08
1389,20.524520000000003,-103.43385,4,3,4,0.000469562504156611,0.017407522484499293,1.5442153018044794e-15
1390,20.525565,-103.43539000000001,4,4,4,0.00093889841282322,0.017740751952821425,9.052495687653425e-15
1391,20.528953333333334,-103.43457000000001,6,4,4,0.0021117566690734882,0.018114216265921995,9.575665453789218e-14
1392,20.53099,-103.43382,2,2,2,0.001171215438947754,0.017788205644676043,1.6103508181962987e-14
1393,20.532656666666668,-103.43331666666667,6,6,6,0.0056683428312721265,0.018543744379862753,5.6046970962676e-13
1394,20.53422,-103.4354,2,2,2,0.0008070198376420654,0.018246835705551,2.3245914481306094e-13
1395,20.538336666666666,-103.44619333333334,6,5,5,0.002749056484704068,0.019425382810373423,5.0845407765299013e-11
1396,20.54014,-103.44614999999999,4,4,4,0.0013846117416571222,0.019505686314363214,8.243668898010797e-11
1397,20.543525,-103.44488000000001,4,4,4,0.0026546228142457413,0.019934381987467477,6.679294416493125e-10
1398,20.55023,-103.45054,2,3,2,0.004568656035334999,0.019934545115955455,8.838981943914146e-08
1399,20.550815,-103.45276999999999,4,4,5,0.006638209294395616,0.021573036674974646,3.4273106682240714e-05
1400,20.558565,-103.45101,6,7,6,0.010420531772029982,0.022528944587382055,3.4431733115327293e-06
1401,20.569090000000003,-103.44095500000002,6,6,7,0.015298282938685185,0.02378921867668769,1.021284456379902e-08
1402,20.570497055133334,-103.43935406512668,3,3,3,0.011940137776855785,0.0232212616752896,2.5762090165191577e-09
1403,20.577895,-103.43164,6,6,6,0.016090120878497118,0.02517993407510831,1.6743193389619825e-08
1404,20.57992,-103.42924999999998,6,6,6,0.016454203182057807,0.02582947763645577,6.379916049926554e-08
1405,20.58484,-103.423385,6,6,6,0.016854654061763813,0.026687173581061523,2.3617699601994693e-07
1406,20.58851,-103.41845,6,6,6,0.017257172625316085,0.027606475844658834,8.724810877733289e-07
1407,20.57175,-103.43858,3,3,3,0.0037509484437478393,0.024283008255707,4.223469599856055e-09
1408,20.56249985844,-103.44722834147201,5,5,5,0.00046061198230153263,0.02258890555070703,1.6208411829692265e-07
1409,20.551814932150002,-103.456463168445,4,8,7,0.010811682795167154,0.02212443633534011,0.00020371535597144694
