nodes_removed,lcc_size_ratio,global_efficiency_ratio
0,1.0,1.0
1,0.9997617913292044,0.9620208955183968
2,0.9995235826584088,0.9494314848108775
3,0.9990471653168176,0.9328862955214293
4,0.9978561219628395,0.9302009637272841
5,0.9976179132920439,0.9279786816385117
6,0.9976179132920439,0.9279786816385117
7,0.9976179132920439,0.9279786816385117
8,0.9976179132920439,0.9279786816385117
9,0.9973797046212483,0.9245726562172379
10,0.9973797046212483,0.9245726562172379
11,0.9966650786088613,0.9243151245533114
12,0.9959504525964745,0.9191014850218319
13,0.9959504525964745,0.9191014850218319
14,0.9959504525964745,0.9191014850218319
15,0.9959504525964745,0.9191014850218319
16,0.9957122439256789,0.9161959782018508
17,0.9954740352548833,0.9109732818008176
18,0.9952358265840877,0.9016866151984759
19,0.9942829919009052,0.9013500143436394
20,0.993806574559314,0.8908974820983571
21,0.9935683658885184,0.8862644701807635
22,0.9933301572177228,0.8810299606757979
23,0.9933301572177228,0.8810299606757979
24,0.9933301572177228,0.8810299606757979
25,0.9933301572177228,0.8810299606757979
26,0.9921391138637446,0.87474152800506
27,0.991900905192949,0.8713008642199879
28,0.9916626965221534,0.8707307212085355
29,0.9916626965221534,0.8707307212085355
30,0.9914244878513578,0.8618686024064542
31,0.9911862791805621,0.8603504089541927
32,0.9907098618389709,0.8571396531481067
33,0.9904716531681753,0.8561446608561089
34,0.9902334444973797,0.8530506899505598
35,0.9897570271557885,0.8502169283809973
36,0.9897570271557885,0.8502169283809973
37,0.9885659838018104,0.8498461329771714
38,0.9883277751310148,0.8488135847436482
39,0.987613149118628,0.8478179271713273
40,0.9873749404478323,0.836295675704432
41,0.9871367317770366,0.8282577875994215
42,0.986898523106241,0.8252249729790314
43,0.9866603144354454,0.8231099202792791
44,0.9847546450690805,0.8262727623238507
45,0.9842782277274893,0.8229515619064364
46,0.9840400190566937,0.8220892316897485
47,0.9835636017151024,0.8198880890823917
48,0.9830871843735112,0.8200609116484295
49,0.9828489757027156,0.8198598654026616
50,0.9811815150071462,0.8156040410773513
51,0.9809433063363506,0.81146615069649
52,0.980705097665555,0.809786872452374
53,0.9802286803239638,0.8025398466704787
54,0.9797522629823726,0.8005129142221564
55,0.9733206288708909,0.8061293251628593
56,0.9730824202000953,0.8027482830868693
57,0.9723677941877085,0.8034276298249008
58,0.9718913768461171,0.8039096078478802
59,0.9711767508337303,0.8047777993867904
60,0.9711767508337303,0.8047777993867904
61,0.9711767508337303,0.8047777993867904
62,0.9711767508337303,0.8047777993867904
63,0.9707003334921391,0.8052665726434092
64,0.9704621248213435,0.8055195527687788
65,0.9699857074797522,0.804459885171896
66,0.9697474988089566,0.8033554857167149
67,0.969509290138161,0.798802699861137
68,0.969509290138161,0.798802699861137
69,0.9671272034302049,0.7962830410516403
70,0.9668889947594093,0.7880442909329096
71,0.9666507860886137,0.7861274290229326
72,0.966412577417818,0.7843837681658107
73,0.9661743687470223,0.7844926371843691
74,0.9659361600762267,0.7843063453878327
75,0.9656979514054311,0.7840337971322903
76,0.9656979514054311,0.7840337971322903
77,0.9649833253930443,0.7833084405856922
78,0.9645069080514531,0.7787221060488527
79,0.9642686993806574,0.77632547916643
80,0.9626012386850882,0.7701761397353198
81,0.9623630300142926,0.7695343554025811
82,0.9618866126727013,0.7597774040424092
83,0.9616484040019057,0.7536210798442823
84,0.9611719866603144,0.7541076739691824
85,0.9609337779895188,0.7514884050094162
86,0.9606955693187232,0.7516921786334945
87,0.9602191519771319,0.7523490303716845
88,0.9595045259647451,0.7468160628724856
89,0.9590281086231539,0.7452942240691561
90,0.9587898999523583,0.7455777781021463
91,0.9585516912815627,0.7355951897189463
92,0.9578370652691758,0.7327576428619748
93,0.957122439256789,0.7280815642776659
94,0.9568842305859934,0.7233387934956726
95,0.9568842305859934,0.7233387934956726
96,0.9561696045736064,0.7177119494547167
