nodes_removed,lcc_size_ratio,global_efficiency_ratio
142,0.9511672224868986,0.918590819378951
143,0.950929013816103,0.9170577643609152
144,0.9506908051453072,0.916926870267384
145,0.9504525964745116,0.9155536784807166
146,0.950214387803716,0.9117863249368028
147,0.9499761791329204,0.9109695744769571
148,0.9497379704621248,0.9106952873559906
149,0.9494997617913292,0.9105392079987629
150,0.9492615531205336,0.9108550865615123
151,0.949023344449738,0.9109125797875571
152,0.9487851357789423,0.9105322819580138
153,0.9485469271081467,0.9073414153031478
154,0.9483087184373511,0.9070918546382056
155,0.9480705097665555,0.9068984908983811
156,0.9478323010957599,0.9067826174307152
157,0.9475940924249643,0.904752639983974
158,0.9473558837541687,0.904431181277723
159,0.9471176750833731,0.9042053344724555
160,0.9468794664125774,0.904264150059147
161,0.9466412577417818,0.9041498045112579
162,0.9464030490709862,0.9036590400713893
163,0.9461648404001906,0.903665731580509
164,0.9454502143878037,0.8983288567240215
165,0.9452120057170081,0.8976735349875348
166,0.9449737970462124,0.8979100805070138
167,0.9447355883754168,0.8975661904959928
168,0.9444973797046212,0.8973749494120674
169,0.9442591710338256,0.8960873153388034
170,0.94402096236303,0.8959112538284892
171,0.9437827536922344,0.8955258806991058
172,0.9421152929966651,0.8947801011989102
173,0.9418770843258695,0.8940738964501836
174,0.9416388756550739,0.8940222832008032
175,0.9414006669842783,0.8933085990842179
176,0.9411624583134827,0.8927435711564661
177,0.9406860409718913,0.8892882025084753
178,0.9404478323010957,0.8878456629538852
179,0.939018580276322,0.8885332745311455
180,0.9387803716055264,0.8888890430498245
181,0.9385421629347308,0.8887878148279962
182,0.9383039542639352,0.8887730777640506
183,0.9371129109099571,0.8896975045218309
184,0.9368747022391615,0.8893838331500783
185,0.9347308242020009,0.8881129586648921
186,0.9344926155312053,0.8881617395734935
187,0.9342544068604097,0.8857214769254034
188,0.9337779895188185,0.8851444175556271
189,0.9335397808480229,0.8829510845422092
190,0.9333015721772272,0.8815729028955988
191,0.9330633635064316,0.8813898106070952
192,0.932825154835636,0.881328659255329
193,0.9325869461648404,0.880860678309782
194,0.9323487374940448,0.8810109984143548
195,0.9321105288232492,0.8804839337870071
196,0.9318723201524536,0.878353162898374
197,0.931634111481658,0.8780813572427638
198,0.9313959028108623,0.8746895466791812
199,0.9311576941400667,0.8748141247156519
200,0.9309194854692711,0.8742533449630744
201,0.9304430681276799,0.8746476503414627
202,0.9302048594568842,0.8745003478807658
203,0.9299666507860886,0.8738437712073256
204,0.929728442115293,0.8737057371326424
205,0.929728442115293,0.8737057371326424
206,0.9294902334444973,0.8738292266713846
207,0.9292520247737017,0.8734632302775599
208,0.9290138161029061,0.873227714349837
209,0.9285373987613149,0.8738244485488429
210,0.9282991900905193,0.8738785752968375
