nodes_removed,lcc_size_ratio,global_efficiency_ratio
122,0.939018580276322,0.6654860252457583
123,0.9385421629347308,0.6658376633403873
124,0.9373511195807528,0.6661863944155857
125,0.9371129109099571,0.6651863814033442
126,0.9363982848975703,0.6653106334413005
127,0.9361600762267747,0.6635568617091621
128,0.9359218675559791,0.6610549787154917
129,0.9356836588851835,0.6600132606879805
130,0.9354454502143879,0.6600194354438841
131,0.9352072415435921,0.6564469725910108
132,0.9349690328727965,0.656322348229513
133,0.9347308242020009,0.6561184578189254
134,0.9344926155312053,0.6553988045680794
135,0.9321105288232492,0.6534077554718762
136,0.9318723201524536,0.6516769097166555
137,0.931634111481658,0.6479354138494663
138,0.9311576941400667,0.6468834142363619
139,0.9309194854692711,0.6439212073635284
140,0.9280609814197237,0.6478403361557721
141,0.9275845640781324,0.6471887232279224
142,0.9271081467365412,0.6455036505780225
143,0.9268699380657456,0.6437732611781908
144,0.92663172939495,0.6433147765538025
145,0.9263935207241544,0.6405395701666252
146,0.9263935207241544,0.6405395701666252
147,0.9263935207241544,0.6405395701666252
148,0.9261553120533588,0.6396730284644642
149,0.9261553120533588,0.6396730284644642
150,0.9240114340161982,0.6400324282007306
151,0.9228203906622201,0.6305663218413842
152,0.9225821819914245,0.6257583904733881
153,0.9142448785135779,0.6320018979513242
154,0.9140066698427822,0.6261333890658655
155,0.9128156264888042,0.6215581276316675
156,0.9125774178180086,0.6198875826627314
157,0.912339209147213,0.6138009783534631
158,0.9118627918056217,0.6081577219417152
159,0.9116245831348261,0.606995783943482
160,0.9113863744640305,0.6054191277125162
161,0.9111481657932349,0.6019797885093757
162,0.9109099571224393,0.5994536606148833
163,0.9106717484516437,0.5976948955065644
164,0.9104335397808481,0.5943819854641323
165,0.9101953311100524,0.5940758203101749
166,0.9099571224392567,0.594288828472486
167,0.9097189137684611,0.5945196045307481
168,0.9094807050976655,0.5921669476724548
169,0.9085278704144831,0.5883995416017236
170,0.9082896617436874,0.5876434119115641
171,0.9004287756074321,0.5930749130841311
172,0.9004287756074321,0.5930749130841311
173,0.8999523582658409,0.5932205200143191
174,0.899237732253454,0.5937262658752592
175,0.899237732253454,0.5937262658752592
176,0.8989995235826584,0.5940387499349112
177,0.8989995235826584,0.5940387499349112
178,0.8985231062410671,0.5928864176038765
179,0.8978084802286803,0.5920597649413482
180,0.8975702715578847,0.5820578582699022
181,0.8973320628870891,0.5809677292171854
182,0.8970938542162935,0.5770464302262847
183,0.8968556455454979,0.577210111071306
184,0.896141019533111,0.575830675308377
185,0.8959028108623154,0.5748317965490387
186,0.8956646021915198,0.5715960765298471
187,0.8954263935207242,0.5714451944643354
188,0.8951881848499286,0.5515827422479196
189,0.894949976179133,0.5514669979723155
190,0.8947117675083373,0.5495690240279782
