run_id,seed,nodes_removed,lcc_size_ratio,global_efficiency_ratio
3,44,5,0.9988089566460219,0.9677621572156148
3,44,6,0.9985707479752263,0.9564404513924877
3,44,7,0.9983325393044307,0.9789173345459444
3,44,8,0.9980943306336351,0.9885599373664478
3,44,9,0.9978561219628395,0.9922109991854775
3,44,10,0.9976179132920439,0.9693625383648216
3,44,11,0.9973797046212483,0.9684613410363621
3,44,12,0.9971414959504526,0.9823583155715623
3,44,13,0.9969032872796569,1.0020205926921444
3,44,14,0.9966650786088613,0.9368495424873124
3,44,15,0.9964268699380657,0.965443771703296
3,44,16,0.9961886612672701,0.983147755369749
3,44,17,0.9959504525964745,0.9721264353458281
3,44,18,0.9957122439256789,0.9845740820246942
3,44,19,0.9954740352548833,0.9777869081774891
3,44,20,0.9952358265840877,0.9648733297834173
3,44,21,0.994997617913292,0.9692228347273126
3,44,22,0.9947594092424964,0.9438219197063461
3,44,23,0.9945212005717008,0.9824057925527692
3,44,24,0.9942829919009052,0.9434845007571508
3,44,25,0.9940447832301096,0.9796074180875478
3,44,26,0.993806574559314,0.976487339622868
3,44,27,0.9935683658885184,0.9543831115935288
3,44,28,0.9933301572177228,0.9862679466922601
3,44,29,0.9930919485469271,0.9294829198660433
3,44,30,0.9928537398761315,0.9999071695562194
3,44,31,0.9926155312053359,0.9358038560116575
3,44,32,0.9923773225345403,0.9828648087202212
3,44,33,0.9921391138637446,0.9543279328842702
3,44,34,0.991900905192949,0.9456682941141374
3,44,35,0.9916626965221534,0.9839804286891103
3,44,36,0.9914244878513578,0.9735103425665538
3,44,37,0.9911862791805621,0.9832783058390787
3,44,38,0.9909480705097665,0.9488737886570976
3,44,39,0.9907098618389709,0.9684577683417139
3,44,40,0.9904716531681753,0.9375209447284925
3,44,41,0.9902334444973797,0.9635918450309837
3,44,42,0.9899952358265841,0.96440224327478
3,44,43,0.9897570271557885,0.9513868153243585
3,44,44,0.9895188184849929,0.9950066260231675
3,44,45,0.9892806098141972,0.9450680714465389
3,44,46,0.9890424011434016,0.9636085473354533
3,44,47,0.988804192472606,0.9526707662953453
3,44,48,0.9885659838018104,0.9819265066173701
3,44,49,0.9883277751310148,0.9744532326147997
3,44,50,0.9880895664602192,0.9721159505824741
4,45,0,1.0,1.0
4,45,1,0.9997617913292044,1.0000005762420905
4,45,2,0.9995235826584088,0.9498181468198631
4,45,3,0.9992853739876132,0.9446602847705862
4,45,4,0.9990471653168176,0.9509522783033595
4,45,5,0.9988089566460219,0.9670069420523013
4,45,6,0.9985707479752263,0.9914157489321573
4,45,7,0.9983325393044307,0.9730029513688915
4,45,8,0.9980943306336351,0.9838650114164584
4,45,9,0.9978561219628395,0.9659503786170794
4,45,10,0.9976179132920439,0.9509757511962196
4,45,11,0.9973797046212483,0.9729931503489103
4,45,12,0.9971414959504526,0.9866505646361436
4,45,13,0.9969032872796569,0.9408782403915039
4,45,14,0.9966650786088613,0.9703572204270005
4,45,15,0.9964268699380657,0.9635072148159756
4,45,16,0.9961886612672701,0.9723657216652082
4,45,17,0.9959504525964745,0.9627535663258817
4,45,18,0.9957122439256789,0.9732346965482366
4,45,19,0.9954740352548833,0.9660247238036253
4,45,20,0.9952358265840877,0.9679421440897514
4,45,21,0.994997617913292,0.9242420562606665
4,45,22,0.9947594092424964,0.9802183096172228
4,45,23,0.9945212005717008,0.9412962436120199
4,45,24,0.9942829919009052,0.9835549214437542
4,45,25,0.9940447832301096,0.9512137813330966
4,45,26,0.993806574559314,0.9605178074397355
4,45,27,0.9935683658885184,0.9862712994552817
4,45,28,0.9933301572177228,0.9274416544854984
4,45,29,0.9930919485469271,0.9649210880298489
4,45,30,0.9928537398761315,0.9546106928756957
4,45,31,0.9926155312053359,0.9717797577930127
4,45,32,0.9923773225345403,0.9490165382098852
4,45,33,0.9921391138637446,0.9492132210734914
4,45,34,0.991900905192949,0.9926168243527461
4,45,35,0.9916626965221534,0.9683920840596669
4,45,36,0.9914244878513578,0.9910602589508146
4,45,37,0.9911862791805621,0.9398555989974677
4,45,38,0.9909480705097665,0.9693732713038569
4,45,39,0.9907098618389709,0.936109695579774
4,45,40,0.9904716531681753,0.9669345331311832
4,45,41,0.9902334444973797,0.9815491901400332
4,45,42,0.9899952358265841,0.9517356229854014
4,45,43,0.9897570271557885,0.9742906298840955
4,45,44,0.9895188184849929,0.9738437848868093
4,45,45,0.9892806098141972,0.9910952741703755
4,45,46,0.9890424011434016,0.9502564292889355
4,45,47,0.988804192472606,0.9706263307522627
4,45,48,0.9885659838018104,0.9741083519002927
4,45,49,0.9883277751310148,0.9768579193041017
4,45,50,0.9880895664602192,0.9756426862040813
5,46,0,1.0,1.0
5,46,1,0.9997617913292044,0.9578354991502888
5,46,2,0.9995235826584088,0.9571165426320823
5,46,3,0.9992853739876132,0.975561234738577
5,46,4,0.9990471653168176,0.9935527057338365
5,46,5,0.9988089566460219,0.9928230901783475
5,46,6,0.9985707479752263,0.9743866222808225
5,46,7,0.9983325393044307,0.9781664266532103
5,46,8,0.9980943306336351,0.9713138373015682
5,46,9,0.9978561219628395,0.9551433025982542
5,46,10,0.9976179132920439,0.9809770142097519
5,46,11,0.9973797046212483,0.9815780498513726
5,46,12,0.9971414959504526,0.932734167400609
5,46,13,0.9969032872796569,0.9620626173072244
5,46,14,0.9966650786088613,0.9649785974344907
5,46,15,0.9964268699380657,0.976743141638493
5,46,16,0.9961886612672701,0.9601949543530865
5,46,17,0.9959504525964745,0.9707406896847564
5,46,18,0.9957122439256789,0.9619197575216498
5,46,19,0.9954740352548833,0.9629508361975343
5,46,20,0.9952358265840877,0.9267334850577941
5,46,21,0.994997617913292,0.9553605938425543
5,46,22,0.9947594092424964,0.9564499803483757
5,46,23,0.9945212005717008,0.9698098709015567
5,46,24,0.9942829919009052,0.9450846749184566
5,46,25,0.9940447832301096,0.9520391849025022
5,46,26,0.993806574559314,0.9669945957636239
5,46,27,0.9935683658885184,0.9198508448617109
5,46,28,0.9933301572177228,0.9762833565590296
5,46,29,0.9930919485469271,0.9514721906366437
5,46,30,0.9928537398761315,0.9532624785742139
5,46,31,0.9926155312053359,0.9484181348242015
5,46,32,0.9923773225345403,0.9317942961292196
5,46,33,0.9921391138637446,0.9781662938812506
5,46,34,0.991900905192949,0.9749445194249409
5,46,35,0.9916626965221534,0.9833704901404973
5,46,36,0.9914244878513578,0.9239609710754608
5,46,37,0.9911862791805621,0.9794494557650502
5,46,38,0.9909480705097665,0.9249452126172627
5,46,39,0.9907098618389709,0.9760818981773767
5,46,40,0.9904716531681753,0.9574152801393102
5,46,41,0.9902334444973797,0.922542806442666
5,46,42,0.9899952358265841,0.9476932905630414
5,46,43,0.9897570271557885,0.9400363920113948
5,46,44,0.9895188184849929,0.9830064062421527
5,46,45,0.9892806098141972,0.9566424703963472
5,46,46,0.9890424011434016,0.9592975466513797
5,46,47,0.988804192472606,0.9860530683305727
5,46,48,0.9885659838018104,0.9404072072093305
5,46,49,0.9883277751310148,0.9654891124088293
5,46,50,0.9880895664602192,0.9526235021551711
6,47,0,1.0,1.0
6,47,1,0.9997617913292044,0.9922446010482467
6,47,2,0.9995235826584088,0.9944100329177571
6,47,3,0.9992853739876132,1.0262920066448664
6,47,4,0.9990471653168176,1.021995029024312
6,47,5,0.9988089566460219,1.0010894447279906
6,47,6,0.9985707479752263,0.9883716317571114
6,47,7,0.9983325393044307,1.0017464714365623
6,47,8,0.9980943306336351,0.971114523323246
6,47,9,0.9978561219628395,0.9959931168543142
6,47,10,0.9976179132920439,1.018251494649261
6,47,11,0.9973797046212483,0.974508204162293
6,47,12,0.9971414959504526,0.9817149280408759
